127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/slidebars/slidebars.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/gage/jquery.easypiechart.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/search/jquery.quicksearch.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/clock/jquery.clock.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/tip/jquery.tooltipster.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/pace/pace.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/chart/jquery.sparkline.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/gage/raphael.2.1.0.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/img/search-dark.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/iCheck/flat/red.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/gage/justgage.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/img/plus.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:57 -0300] "GET /viatge/auth/getCustomerAJAX?paramName=j HTTP/1.1" 200 274
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/auth/service HTTP/1.1" 200 62750
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/wizard/lib/modernizr-2.6.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/css/footable.core.css?v=2-0-1 HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/css/footable-demos.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/footable/css/footable.standalone.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/loader-style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/dataTable/lib/jquery.dataTables/css/DT_bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/dataTable/css/datatables.responsive.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/iCheck/line/all.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/iCheck/flat/all.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/idealform/css/jquery.idealforms.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/colorPicker/bootstrap-colorpicker.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/wizard/jquery.stepy.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/validate/validate.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/js/wizard/css/jquery.steps.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:03:03 -0300] "GET /viatge/resources/css/social.css HTTP/1.1" 304 -
